<<<<<<< HEAD
Year,Frequency,Frequency Label,Economy,Economy Label,CommercialMarket,CommercialMarket Label,Median time in port (days),Median time in port (days) Footnote,Average age of vessels,Average age of vessels Footnote,Average size (GT) of vessels,Average size (GT) of vessels Footnote,Maximum size (GT) of vessels,Maximum size (GT) of vessels Footnote,Average cargo carrying capacity (dwt) per vessel,Average cargo carrying capacity (dwt) per vessel Footnote,Maximum cargo carrying capacity (dwt) of vessels,Maximum cargo carrying capacity (dwt) of vessels Footnote,Average container carrying capacity (TEU) per container ship,Average container carrying capacity (TEU) per container ship Footnote,Maximum container carrying capacity (TEU) of container ships,Maximum container carrying capacity (TEU) of container ships Footnote,Port Name,Administrative Approach Rank,"Total
Points",Statistic Approach Rank,IndeX Value
2021,S,Semi-annual,724,Spain,3,Container ships,0.6451,,15,,32598,,237200,,,,,,3004.0,,23756.0,,VIGO,149,18.234,138,8.62
2021,S,Semi-annual,724,Spain,3,Container ships,0.6451,,15,,32598,,237200,,,,,,3004.0,,23756.0,,TARRAGONA,160,15.948,157,6.501
2021,S,Semi-annual,724,Spain,3,Container ships,0.6451,,15,,32598,,237200,,,,,,3004.0,,23756.0,,CADIZ,221,2.588,217,1.288
2021,S,Semi-annual,724,Spain,3,Container ships,0.6451,,15,,32598,,237200,,,,,,3004.0,,23756.0,,ALICANTE,229,1.007,222,0.745
2021,S,Semi-annual,752,Sweden,3,Container ships,0.6149,,16,,17076,,214286,,,,,,1581.0,,19630.0,,NORRKOPING,182,11.336,184,4.593
2021,S,Semi-annual,752,Sweden,3,Container ships,0.6149,,16,,17076,,214286,,,,,,1581.0,,19630.0,,GAVLE,252,-4.762,256,-3.18
2021,S,Semi-annual,792,Turkey,3,Container ships,0.6236,,17,,33255,,194308,,,,,,3023.0,,19462.0,,MERSIN,34,102.273,28,49.791
2021,S,Semi-annual,792,Turkey,3,Container ships,0.6236,,17,,33255,,194308,,,,,,3023.0,,19462.0,,ISKENDERUN,70,59.012,72,21.916
2021,S,Semi-annual,792,Turkey,3,Container ships,0.6236,,17,,33255,,194308,,,,,,3023.0,,19462.0,,BORUnited States of AmericaN,148,18.332,149,7.476
2021,S,Semi-annual,792,Turkey,3,Container ships,0.6236,,17,,33255,,194308,,,,,,3023.0,,19462.0,,IZMIR,253,-4.805,246,-1.093
2021,S,Semi-annual,842,United States of America,3,Container ships,1.2069,,15,,61561,,228741,,,,,,5503.0,,21237.0,,PORT OF VIRGINIA,23,118.295,27,50.444
2021,S,Semi-annual,842,United States of America,3,Container ships,1.2069,,15,,61561,,228741,,,,,,5503.0,,21237.0,,WILMINGTON (NORTH CAROLINA),49,84.187,57,29.111
2021,S,Semi-annual,842,United States of America,3,Container ships,1.2069,,15,,61561,,228741,,,,,,5503.0,,21237.0,,PHILADELPHIA,55,74.759,58,28.729
2021,S,Semi-annual,842,United States of America,3,Container ships,1.2069,,15,,61561,,228741,,,,,,5503.0,,21237.0,,BALBOA,60,67.846,55,29.611
2021,S,Semi-annual,842,United States of America,3,Container ships,1.2069,,15,,61561,,228741,,,,,,5503.0,,21237.0,,TAMPA,61,67.841,62,25.486
2021,S,Semi-annual,842,United States of America,3,Container ships,1.2069,,15,,61561,,228741,,,,,,5503.0,,21237.0,,PORT TAMPA BAY,64,64.318,66,24.194
2021,S,Semi-annual,842,United States of America,3,Container ships,1.2069,,15,,61561,,228741,,,,,,5503.0,,21237.0,,JACKSONVILLE,100,44.256,94,17.677
2021,S,Semi-annual,842,United States of America,3,Container ships,1.2069,,15,,61561,,228741,,,,,,5503.0,,21237.0,,PORT EVERGLADES,116,33.709,102,16.769
2021,S,Semi-annual,842,United States of America,3,Container ships,1.2069,,15,,61561,,228741,,,,,,5503.0,,21237.0,,BOSTON (United States of America),117,33.384,115,13.428
2021,S,Semi-annual,842,United States of America,3,Container ships,1.2069,,15,,61561,,228741,,,,,,5503.0,,21237.0,,HOUSTON,119,32.044,123,10.771
2021,S,Semi-annual,842,United States of America,3,Container ships,1.2069,,15,,61561,,228741,,,,,,5503.0,,21237.0,,CHARLESTON,130,26.183,187,4.399
2021,S,Semi-annual,842,United States of America,3,Container ships,1.2069,,15,,61561,,228741,,,,,,5503.0,,21237.0,,MOBILE,163,15.366,150,7.384
2021,S,Semi-annual,842,United States of America,3,Container ships,1.2069,,15,,61561,,228741,,,,,,5503.0,,21237.0,,SAN VICENTE,166,14.418,162,6.011
2021,S,Semi-annual,842,United States of America,3,Container ships,1.2069,,15,,61561,,228741,,,,,,5503.0,,21237.0,,NEW YORK AND NEW JERSEY,251,-4.321,251,-2.159
2021,S,Semi-annual,842,United States of America,3,Container ships,1.2069,,15,,61561,,228741,,,,,,5503.0,,21237.0,,HUENEME,269,-12.006,274,-6.11
2021,S,Semi-annual,842,United States of America,3,Container ships,1.2069,,15,,61561,,228741,,,,,,5503.0,,21237.0,,PORT VICTORIA,289,-25.449,298,-12.337
2021,S,Semi-annual,842,United States of America,3,Container ships,1.2069,,15,,61561,,228741,,,,,,5503.0,,21237.0,,TACOMA,345,-119.152,341,-45.529
2021,S,Semi-annual,842,United States of America,3,Container ships,1.2069,,15,,61561,,228741,,,,,,5503.0,,21237.0,,SAVANNAH,367,-464.721,367,-217.103
2021,S,Semi-annual,842,United States of America,3,Container ships,1.2069,,15,,61561,,228741,,,,,,5503.0,,21237.0,,LONG BEACH,369,-952.47,370,-348.928
2021,S,Semi-annual,926,United Kingdom,3,Container ships,0.8035,,16,,34429,,236583,,,,,,3162.0,,23964.0,,LIVERPOOL (UNITED KINGDOM),322,-58.778,325,-29.027
2021,S,Semi-annual,926,United Kingdom,3,Container ships,0.8035,,16,,34429,,236583,,,,,,3162.0,,23964.0,,FELIXSTOWE,334,-86.502,336,-40.078
=======
Period,Period Label,Year,Frequency,Frequency Label,Economy,Economy Label,CommercialMarket,CommercialMarket Label,Median time in port (days),Median time in port (days) Footnote,Average age of vessels,Average age of vessels Footnote,Average size (GT) of vessels,Average size (GT) of vessels Footnote,Maximum size (GT) of vessels,Maximum size (GT) of vessels Footnote,Average cargo carrying capacity (dwt) per vessel,Average cargo carrying capacity (dwt) per vessel Footnote,Maximum cargo carrying capacity (dwt) of vessels,Maximum cargo carrying capacity (dwt) of vessels Footnote,Average container carrying capacity (TEU) per container ship,Average container carrying capacity (TEU) per container ship Footnote,Maximum container carrying capacity (TEU) of container ships,Maximum container carrying capacity (TEU) of container ships Footnote,Port Name,Administrative Approach Rank,"Total
Points",Statistic Approach Rank,IndeX Value
2020S01,S1   2020,2020,S,Semi-annual,36,Australia,3,Container ships,1.3083,,13,,50747,,109712,,,,,,4653.0,,9572.0,,ACAJUTLA,249,0.64,249,-11.0
2020S01,S1   2020,2020,S,Semi-annual,36,Australia,3,Container ships,1.3083,,13,,50747,,109712,,,,,,4653.0,,9572.0,,BELL BAY,163,-0.205,163,5.0
2020S01,S1   2020,2020,S,Semi-annual,36,Australia,3,Container ships,1.3083,,13,,50747,,109712,,,,,,4653.0,,9572.0,,BRISTOL,294,1.462,277,-19.0
2020S01,S1   2020,2020,S,Semi-annual,36,Australia,3,Container ships,1.3083,,13,,50747,,109712,,,,,,4653.0,,9572.0,,FREETOWN,220,0.35,319,-49.0
2020S01,S1   2020,2020,S,Semi-annual,36,Australia,3,Container ships,1.3083,,13,,50747,,109712,,,,,,4653.0,,9572.0,,MOJI,111,-0.663,123,11.0
2020S01,S1   2020,2020,S,Semi-annual,36,Australia,3,Container ships,1.3083,,13,,50747,,109712,,,,,,4653.0,,9572.0,,PORT BOTANY,337,3.907,327,-63.0
2020S01,S1   2020,2020,S,Semi-annual,124,Canada,3,Container ships,1.6229,,14,,57154,,153666,,,,,,5192.0,,14414.0,,HAKATA,99,-0.758,25,59.0
2020S01,S1   2020,2020,S,Semi-annual,124,Canada,3,Container ships,1.6229,,14,,57154,,153666,,,,,,5192.0,,14414.0,,NAHA,92,-0.883,111,15.0
2020S01,S1   2020,2020,S,Semi-annual,124,Canada,3,Container ships,1.6229,,14,,57154,,153666,,,,,,5192.0,,14414.0,,PRINCE RUPERT,330,2.979,323,-56.0
2020S01,S1   2020,2020,S,Semi-annual,124,Canada,3,Container ships,1.6229,,14,,57154,,153666,,,,,,5192.0,,14414.0,,SALERNO,174,-0.08,168,3.0
2020S01,S1   2020,2020,S,Semi-annual,124,Canada,3,Container ships,1.6229,,14,,57154,,153666,,,,,,5192.0,,14414.0,,VALPARAISO,222,0.365,102,16.0
2020S01,S1   2020,2020,S,Semi-annual,156,China,3,Container ships,0.5951,,12,,49840,,235500,,,,,,4665.0,,23964.0,,CHATTOGRAM,306,1.809,298,-28.0
2020S01,S1   2020,2020,S,Semi-annual,156,China,3,Container ships,0.5951,,12,,49840,,235500,,,,,,4665.0,,23964.0,,DAKAR,177,-0.031,120,12.0
2020S01,S1   2020,2020,S,Semi-annual,156,China,3,Container ships,0.5951,,12,,49840,,235500,,,,,,4665.0,,23964.0,,DAMIETTA,250,0.65,297,-28.0
2020S01,S1   2020,2020,S,Semi-annual,156,China,3,Container ships,0.5951,,12,,49840,,235500,,,,,,4665.0,,23964.0,,FREMANTLE,326,2.716,21,61.0
2020S01,S1   2020,2020,S,Semi-annual,156,China,3,Container ships,0.5951,,12,,49840,,235500,,,,,,4665.0,,23964.0,,GRANGEMOUTH,243,0.56,6,92.0
2020S01,S1   2020,2020,S,Semi-annual,156,China,3,Container ships,0.5951,,12,,49840,,235500,,,,,,4665.0,,23964.0,,LONDON,82,-1.117,355,-73.209
2020S01,S1   2020,2020,S,Semi-annual,156,China,3,Container ships,0.5951,,12,,49840,,235500,,,,,,4665.0,,23964.0,,NOUAKCHOTT,356,-175.532,292,-25.0
2020S01,S1   2020,2020,S,Semi-annual,156,China,3,Container ships,0.5951,,12,,49840,,235500,,,,,,4665.0,,23964.0,,QINZHOU,127,-0.523,148,8.0
2020S01,S1   2020,2020,S,Semi-annual,156,China,3,Container ships,0.5951,,12,,49840,,235500,,,,,,4665.0,,23964.0,,QUY NHON,79,-1.163,104,16.0
2020S01,S1   2020,2020,S,Semi-annual,156,China,3,Container ships,0.5951,,12,,49840,,235500,,,,,,4665.0,,23964.0,,SHANTOU,91,-0.935,117,12.0
2020S01,S1   2020,2020,S,Semi-annual,156,China,3,Container ships,0.5951,,12,,49840,,235500,,,,,,4665.0,,23964.0,,SHEKOU,9,-3.726,5,94.0
2020S01,S1   2020,2020,S,Semi-annual,156,China,3,Container ships,0.5951,,12,,49840,,235500,,,,,,4665.0,,23964.0,,SHIMIZU,12,-3.361,24,59.0
2020S01,S1   2020,2020,S,Semi-annual,156,China,3,Container ships,0.5951,,12,,49840,,235500,,,,,,4665.0,,23964.0,,THESSALONIKI,284,1.229,284,-22.0
2020S01,S1   2020,2020,S,Semi-annual,156,China,3,Container ships,0.5951,,12,,49840,,235500,,,,,,4665.0,,23964.0,,"WILMINGTON (NORTH CAROLINA, USA)",155,-0.237,67,30.0
2020S01,S1   2020,2020,S,Semi-annual,156,China,3,Container ships,0.5951,,12,,49840,,235500,,,,,,4665.0,,23964.0,,YANGSHAN,28,-2.733,10,87.0
2020S01,S1   2020,2020,S,Semi-annual,156,China,3,Container ships,0.5951,,12,,49840,,235500,,,,,,4665.0,,23964.0,,YANTIAN,29,-2.724,17,73.0
2020S01,S1   2020,2020,S,Semi-annual,156,China,3,Container ships,0.5951,,12,,49840,,235500,,,,,,4665.0,,23964.0,,ZHOUSHAN,20,-2.963,8,88.0
2020S01,S1   2020,2020,S,Semi-annual,191,Croatia,3,Container ships,0.6507,,13,,31594,,153744,,,,,,2951.0,,15226.0,,RIO GRANDE (BRAZIL),74,-1.332,47,42.0
2020S01,S1   2020,2020,S,Semi-annual,208,Denmark,3,Container ships,0.4458,,18,,19275,,214286,,,,,,1813.0,,19630.0,,AARHUS,44,-2.036,43,43.0
2020S01,S1   2020,2020,S,Semi-annual,208,Denmark,3,Container ships,0.4458,,18,,19275,,214286,,,,,,1813.0,,19630.0,,COPENHAGEN,129,-0.471,142,8.0
2020S01,S1   2020,2020,S,Semi-annual,208,Denmark,3,Container ships,0.4458,,18,,19275,,214286,,,,,,1813.0,,19630.0,,FREDERICIA,128,-0.493,138,9.0
2020S01,S1   2020,2020,S,Semi-annual,208,Denmark,3,Container ships,0.4458,,18,,19275,,214286,,,,,,1813.0,,19630.0,,LAGOS (NIGERIA),358,-188.317,358,-80.295
2020S01,S1   2020,2020,S,Semi-annual,251,France,3,Container ships,0.8062,,14,,55802,,235500,,,,,,5012.0,,23656.0,,BORUSAN,166,-0.163,195,-1.0
2020S01,S1   2020,2020,S,Semi-annual,251,France,3,Container ships,0.8062,,14,,55802,,235500,,,,,,5012.0,,23656.0,,DUNKIRK,118,-0.611,305,-33.0
2020S01,S1   2020,2020,S,Semi-annual,251,France,3,Container ships,0.8062,,14,,55802,,235500,,,,,,5012.0,,23656.0,,FORT−DE−FRANCE,125,-0.543,112,15.0
2020S01,S1   2020,2020,S,Semi-annual,251,France,3,Container ships,0.8062,,14,,55802,,235500,,,,,,5012.0,,23656.0,,GUAYAQUIL,336,3.647,161,5.0
2020S01,S1   2020,2020,S,Semi-annual,251,France,3,Container ships,0.8062,,14,,55802,,235500,,,,,,5012.0,,23656.0,,LIVORNO,251,0.658,332,-77.0
2020S01,S1   2020,2020,S,Semi-annual,251,France,3,Container ships,0.8062,,14,,55802,,235500,,,,,,5012.0,,23656.0,,MEJILLONES,289,1.381,311,-38.0
2020S01,S1   2020,2020,S,Semi-annual,251,France,3,Container ships,0.8062,,14,,55802,,235500,,,,,,5012.0,,23656.0,,MIAMI,200,0.149,114,14.0
2020S01,S1   2020,2020,S,Semi-annual,251,France,3,Container ships,0.8062,,14,,55802,,235500,,,,,,5012.0,,23656.0,,NEMRUT BAY,329,2.97,326,-61.0
2020S01,S1   2020,2020,S,Semi-annual,251,France,3,Container ships,0.8062,,14,,55802,,235500,,,,,,5012.0,,23656.0,,OAKLAND,332,3.163,334,-79.0
2020S01,S1   2020,2020,S,Semi-annual,251,France,3,Container ships,0.8062,,14,,55802,,235500,,,,,,5012.0,,23656.0,,PAPEETE,157,-0.227,167,4.0
2020S01,S1   2020,2020,S,Semi-annual,251,France,3,Container ships,0.8062,,14,,55802,,235500,,,,,,5012.0,,23656.0,,POINTE-NOIRE,362,-320.281,362,-110.337
2020S01,S1   2020,2020,S,Semi-annual,251,France,3,Container ships,0.8062,,14,,55802,,235500,,,,,,5012.0,,23656.0,,PORT OF SPAIN,260,0.775,248,-11.0
2020S01,S1   2020,2020,S,Semi-annual,276,Germany,3,Container ships,0.9667,,13,,48606,,232618,,,,,,4455.0,,23964.0,,BRISBANE,246,0.569,234,-8.0
2020S01,S1   2020,2020,S,Semi-annual,276,Germany,3,Container ships,0.9667,,13,,48606,,232618,,,,,,4455.0,,23964.0,,HAMAD PORT,36,-2.411,191,0.0
2020S01,S1   2020,2020,S,Semi-annual,276,Germany,3,Container ships,0.9667,,13,,48606,,232618,,,,,,4455.0,,23964.0,,WELLINGTON,176,-0.049,141,8.0
2020S01,S1   2020,2020,S,Semi-annual,300,Greece,3,Container ships,0.9861,,16,,39631,,215553,,,,,,3699.0,,21413.0,,"HONG KONG, HONG KONG SAR, CHINA",7,-4.276,242,-9.0
2020S01,S1   2020,2020,S,Semi-annual,300,Greece,3,Container ships,0.9861,,16,,39631,,215553,,,,,,3699.0,,21413.0,,PIRAEUS,93,-0.859,89,23.0
2020S01,S1   2020,2020,S,Semi-annual,300,Greece,3,Container ships,0.9861,,16,,39631,,215553,,,,,,3699.0,,21413.0,,TEMA,354,-160.565,353,-67.093
2020S01,S1   2020,2020,S,Semi-annual,360,Indonesia,3,Container ships,0.9799,,14,,15882,,172000,,,,,,1534.0,,14855.0,,BELAWAN,197,0.104,202,-2.0
2020S01,S1   2020,2020,S,Semi-annual,360,Indonesia,3,Container ships,0.9799,,14,,15882,,172000,,,,,,1534.0,,14855.0,,PANJANG,247,0.573,229,-7.0
2020S01,S1   2020,2020,S,Semi-annual,360,Indonesia,3,Container ships,0.9799,,14,,15882,,172000,,,,,,1534.0,,14855.0,,TANGER MEDITERRANEAN,27,-2.769,15,76.0
2020S01,S1   2020,2020,S,Semi-annual,360,Indonesia,3,Container ships,0.9799,,14,,15882,,172000,,,,,,1534.0,,14855.0,,TANJUNG PELEPAS,13,-3.342,11,86.0
2020S01,S1   2020,2020,S,Semi-annual,360,Indonesia,3,Container ships,0.9799,,14,,15882,,172000,,,,,,1534.0,,14855.0,,TANJUNG PERAK,153,-0.269,172,3.0
2020S01,S1   2020,2020,S,Semi-annual,380,Italy,3,Container ships,0.916,,16,,44139,,232618,,,,,,4031.0,,23756.0,,ANCONA,193,0.067,183,0.0
2020S01,S1   2020,2020,S,Semi-annual,380,Italy,3,Container ships,0.916,,16,,44139,,232618,,,,,,4031.0,,23756.0,,BATANGAS,112,-0.663,144,8.0
2020S01,S1   2020,2020,S,Semi-annual,380,Italy,3,Container ships,0.916,,16,,44139,,232618,,,,,,4031.0,,23756.0,,CASTELLON,144,-0.339,157,6.0
2020S01,S1   2020,2020,S,Semi-annual,380,Italy,3,Container ships,0.916,,16,,44139,,232618,,,,,,4031.0,,23756.0,,CHORNOMORSK,230,0.449,274,-19.0
2020S01,S1   2020,2020,S,Semi-annual,380,Italy,3,Container ships,0.916,,16,,44139,,232618,,,,,,4031.0,,23756.0,,GEMLIK,51,-1.892,282,-21.0
2020S01,S1   2020,2020,S,Semi-annual,380,Italy,3,Container ships,0.916,,16,,44139,,232618,,,,,,4031.0,,23756.0,,GIJON,187,0.013,212,-4.0
2020S01,S1   2020,2020,S,Semi-annual,380,Italy,3,Container ships,0.916,,16,,44139,,232618,,,,,,4031.0,,23756.0,,LATAKIA,171,-0.135,23,60.0
2020S01,S1   2020,2020,S,Semi-annual,380,Italy,3,Container ships,0.916,,16,,44139,,232618,,,,,,4031.0,,23756.0,,LUANDA,350,8.383,343,-115.0
2020S01,S1   2020,2020,S,Semi-annual,380,Italy,3,Container ships,0.916,,16,,44139,,232618,,,,,,4031.0,,23756.0,,NEW ORLEANS,265,0.865,237,-9.0
2020S01,S1   2020,2020,S,Semi-annual,380,Italy,3,Container ships,0.916,,16,,44139,,232618,,,,,,4031.0,,23756.0,,PALERMO,172,-0.125,182,1.0
2020S01,S1   2020,2020,S,Semi-annual,380,Italy,3,Container ships,0.916,,16,,44139,,232618,,,,,,4031.0,,23756.0,,RIJEKA,312,1.974,279,-20.0
2020S01,S1   2020,2020,S,Semi-annual,380,Italy,3,Container ships,0.916,,16,,44139,,232618,,,,,,4031.0,,23756.0,,SAMSUN,297,1.502,280,-20.0
2020S01,S1   2020,2020,S,Semi-annual,380,Italy,3,Container ships,0.916,,16,,44139,,232618,,,,,,4031.0,,23756.0,,SEATTLE,236,0.487,263,-16.0
2020S01,S1   2020,2020,S,Semi-annual,380,Italy,3,Container ships,0.916,,16,,44139,,232618,,,,,,4031.0,,23756.0,,TOMAKOMAI,205,0.194,204,-2.0
2020S01,S1   2020,2020,S,Semi-annual,380,Italy,3,Container ships,0.916,,16,,44139,,232618,,,,,,4031.0,,23756.0,,TRIESTE,212,0.241,264,-16.0
2020S01,S1   2020,2020,S,Semi-annual,380,Italy,3,Container ships,0.916,,16,,44139,,232618,,,,,,4031.0,,23756.0,,VANCOUVER (CANADA),368,-573.524,368,-245.879
2020S01,S1   2020,2020,S,Semi-annual,392,Japan,3,Container ships,0.3354,,13,,16666,,192237,,,,,,1600.0,,18400.0,,HAIPHONG,47,-1.953,116,12.0
2020S01,S1   2020,2020,S,Semi-annual,392,Japan,3,Container ships,0.3354,,13,,16666,,192237,,,,,,1600.0,,18400.0,,KINGSTON (JAMAICA),286,1.283,266,-17.0
2020S01,S1   2020,2020,S,Semi-annual,392,Japan,3,Container ships,0.3354,,13,,16666,,192237,,,,,,1600.0,,18400.0,,KRISTIANSAND,186,0.008,296,-28.0
2020S01,S1   2020,2020,S,Semi-annual,392,Japan,3,Container ships,0.3354,,13,,16666,,192237,,,,,,1600.0,,18400.0,,MUNDRA,50,-1.902,44,43.0
2020S01,S1   2020,2020,S,Semi-annual,392,Japan,3,Container ships,0.3354,,13,,16666,,192237,,,,,,1600.0,,18400.0,,NASSAU,173,-0.109,189,0.0
2020S01,S1   2020,2020,S,Semi-annual,392,Japan,3,Container ships,0.3354,,13,,16666,,192237,,,,,,1600.0,,18400.0,,NELSON,210,0.24,206,-2.0
2020S01,S1   2020,2020,S,Semi-annual,392,Japan,3,Container ships,0.3354,,13,,16666,,192237,,,,,,1600.0,,18400.0,,OMAEZAKI,109,-0.68,121,11.0
2020S01,S1   2020,2020,S,Semi-annual,392,Japan,3,Container ships,0.3354,,13,,16666,,192237,,,,,,1600.0,,18400.0,,OSAKA,67,-1.44,77,27.0
2020S01,S1   2020,2020,S,Semi-annual,392,Japan,3,Container ships,0.3354,,13,,16666,,192237,,,,,,1600.0,,18400.0,,SHUAIBA,149,-0.301,228,-7.0
2020S01,S1   2020,2020,S,Semi-annual,392,Japan,3,Container ships,0.3354,,13,,16666,,192237,,,,,,1600.0,,18400.0,,TOAMASINA,227,0.433,219,-5.0
2020S01,S1   2020,2020,S,Semi-annual,392,Japan,3,Container ships,0.3354,,13,,16666,,192237,,,,,,1600.0,,18400.0,,TOKYO,35,-2.418,54,38.0
2020S01,S1   2020,2020,S,Semi-annual,392,Japan,3,Container ships,0.3354,,13,,16666,,192237,,,,,,1600.0,,18400.0,,YOKKAICHI,107,-0.692,81,26.0
2020S01,S1   2020,2020,S,Semi-annual,392,Japan,3,Container ships,0.3354,,13,,16666,,192237,,,,,,1600.0,,18400.0,,YOKOHAMA,1,-5.995,1,130.0
2020S01,S1   2020,2020,S,Semi-annual,579,Norway,3,Container ships,0.3295,,16,,8836,,16802,,,,,,839.0,,1730.0,,LIANYUNGANG,37,-2.375,178,1.0
2020S01,S1   2020,2020,S,Semi-annual,579,Norway,3,Container ships,0.3295,,16,,8836,,16802,,,,,,839.0,,1730.0,,OSLO,78,-1.192,91,20.0
2020S01,S1   2020,2020,S,Semi-annual,724,Spain,3,Container ships,0.6632,,15,,35800,,232618,,,,,,3257.0,,23756.0,,ALEXANDRIA (EGYPT),234,0.482,221,-5.0
2020S01,S1   2020,2020,S,Semi-annual,724,Spain,3,Container ships,0.6632,,15,,35800,,232618,,,,,,3257.0,,23756.0,,ALGIERS,315,2.076,318,-49.0
2020S01,S1   2020,2020,S,Semi-annual,724,Spain,3,Container ships,0.6632,,15,,35800,,232618,,,,,,3257.0,,23756.0,,ALTAMIRA,145,-0.324,98,17.0
2020S01,S1   2020,2020,S,Semi-annual,724,Spain,3,Container ships,0.6632,,15,,35800,,232618,,,,,,3257.0,,23756.0,,BARRANQUILLA,169,-0.137,169,3.0
2020S01,S1   2020,2020,S,Semi-annual,724,Spain,3,Container ships,0.6632,,15,,35800,,232618,,,,,,3257.0,,23756.0,,BILBAO,224,0.384,243,-10.0
2020S01,S1   2020,2020,S,Semi-annual,724,Spain,3,Container ships,0.6632,,15,,35800,,232618,,,,,,3257.0,,23756.0,,CAI LAN,46,-1.991,74,27.0
2020S01,S1   2020,2020,S,Semi-annual,724,Spain,3,Container ships,0.6632,,15,,35800,,232618,,,,,,3257.0,,23756.0,,GENOA,321,2.42,196,-1.0
2020S01,S1   2020,2020,S,Semi-annual,724,Spain,3,Container ships,0.6632,,15,,35800,,232618,,,,,,3257.0,,23756.0,,MANZANILLO (MEXICO),275,1.07,145,8.0
2020S01,S1   2020,2020,S,Semi-annual,724,Spain,3,Container ships,0.6632,,15,,35800,,232618,,,,,,3257.0,,23756.0,,PORT LOUIS,344,5.501,346,-175.0
2020S01,S1   2020,2020,S,Semi-annual,724,Spain,3,Container ships,0.6632,,15,,35800,,232618,,,,,,3257.0,,23756.0,,SANTO TOMAS DE CASTILLA,203,0.185,201,-2.0
2020S01,S1   2020,2020,S,Semi-annual,724,Spain,3,Container ships,0.6632,,15,,35800,,232618,,,,,,3257.0,,23756.0,,TANJUNG PRIOK,64,-1.521,66,31.0
2020S01,S1   2020,2020,S,Semi-annual,724,Spain,3,Container ships,0.6632,,15,,35800,,232618,,,,,,3257.0,,23756.0,,UMM QASR,233,0.452,294,-27.0
2020S01,S1   2020,2020,S,Semi-annual,724,Spain,3,Container ships,0.6632,,15,,35800,,232618,,,,,,3257.0,,23756.0,,VENICE,274,1.042,295,-27.0
2020S01,S1   2020,2020,S,Semi-annual,752,Sweden,3,Container ships,0.6361,,15,,16616,,214286,,,,,,1550.0,,19630.0,,FUZHOU,23,-2.829,214,-4.0
2020S01,S1   2020,2020,S,Semi-annual,752,Sweden,3,Container ships,0.6361,,15,,16616,,214286,,,,,,1550.0,,19630.0,,HELSINGBORG,164,-0.196,185,0.0
2020S01,S1   2020,2020,S,Semi-annual,752,Sweden,3,Container ships,0.6361,,15,,16616,,214286,,,,,,1550.0,,19630.0,,NOUMEA,104,-0.721,124,11.0
2020S01,S1   2020,2020,S,Semi-annual,926,United Kingdom,3,Container ships,0.7083,,15,,36628,,235500,,,,,,3359.0,,23964.0,,BUENAVENTURA,72,-1.353,71,29.0
2020S01,S1   2020,2020,S,Semi-annual,926,United Kingdom,3,Container ships,0.7083,,15,,36628,,235500,,,,,,3359.0,,23964.0,,ENSENADA,136,-0.378,125,11.0
2020S01,S1   2020,2020,S,Semi-annual,926,United Kingdom,3,Container ships,0.7083,,15,,36628,,235500,,,,,,3359.0,,23964.0,,LOS ANGELES,370,-954.086,369,-281.841
2020S01,S1   2020,2020,S,Semi-annual,926,United Kingdom,3,Container ships,0.7083,,15,,36628,,235500,,,,,,3359.0,,23964.0,,LYTTELTON,188,0.034,186,0.0
2020S01,S1   2020,2020,S,Semi-annual,926,United Kingdom,3,Container ships,0.7083,,15,,36628,,235500,,,,,,3359.0,,23964.0,,SOUTHAMPTON,290,1.404,317,-45.0
2021S01,S1   2021,2021,S,Semi-annual,36,Australia,3,Container ships,1.4583,,14,,52245,,109712,,,,,,4728.0,,9572.0,,ADELAIDE,264,-9.863,257,-3.425
2021S01,S1   2021,2021,S,Semi-annual,36,Australia,3,Container ships,1.4583,,14,,52245,,109712,,,,,,4728.0,,9572.0,,MELBOURNE,308,-37.421,294,-11.938
2021S01,S1   2021,2021,S,Semi-annual,124,Canada,3,Container ships,1.8233,,15,,58770,,176546,,,,,,5325.0,,16020.0,,HALIFAX,46,91.744,18,56.91
2021S01,S1   2021,2021,S,Semi-annual,124,Canada,3,Container ships,1.8233,,15,,58770,,176546,,,,,,5325.0,,16020.0,,SAINT JOHN,240,-1.73,235,-0.325
2021S01,S1   2021,2021,S,Semi-annual,124,Canada,3,Container ships,1.8233,,15,,58770,,176546,,,,,,5325.0,,16020.0,,MONTREAL,311,-39.809,313,-20.272
2021S01,S1   2021,2021,S,Semi-annual,156,China,3,Container ships,0.6806,,13,,46935,,237200,,,,,,4372.0,,23964.0,,NINGBO,7,170.696,7,76.077
2021S01,S1   2021,2021,S,Semi-annual,156,China,3,Container ships,0.6806,,13,,46935,,237200,,,,,,4372.0,,23964.0,,GUANGZHOU,9,161.331,9,72.749
2021S01,S1   2021,2021,S,Semi-annual,156,China,3,Container ships,0.6806,,13,,46935,,237200,,,,,,4372.0,,23964.0,,CHIWAN,17,132.828,20,55.013
2021S01,S1   2021,2021,S,Semi-annual,156,China,3,Container ships,0.6806,,13,,46935,,237200,,,,,,4372.0,,23964.0,,TIANJIN,27,109.448,26,51.441
2021S01,S1   2021,2021,S,Semi-annual,156,China,3,Container ships,0.6806,,13,,46935,,237200,,,,,,4372.0,,23964.0,,QINGDAO,42,95.043,33,44.227
2021S01,S1   2021,2021,S,Semi-annual,156,China,3,Container ships,0.6806,,13,,46935,,237200,,,,,,4372.0,,23964.0,,MAWAN,44,92.571,110,14.962
